label,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
index_up,0.2675454616546631,0.679688036441803,5.417517989769749e-09,0.30733221769332886,0.6878511905670166,0.012506862170994282,0.3346205949783325,0.6573063731193542,0.026051033288240433,0.35611510276794434,0.632192850112915,0.031611356884241104,0.37030553817749023,0.6115078926086426,0.03809746354818344,0.29060930013656616,0.5913276076316833,0.06907471269369125,0.3133077323436737,0.5653559565544128,0.07947954535484314,0.33282962441444397,0.566184937953949,0.07819122076034546,0.3428473174571991,0.5842687487602234,0.07857511937618256,0.2796797454357147,0.5707782506942749,0.06154793128371239,0.3085644543170929,0.5425966382026672,0.07368356734514236,0.3275449275970459,0.5517391562461853,0.06578231602907181,0.3406856954097748,0.5656484365463257,0.06005757674574852,0.2706888020038605,0.5436517000198364,0.05052448436617851,0.3001253604888916,0.5156313180923462,0.057576291263103485,0.32217004895210266,0.5284359455108643,0.04805350303649902,0.33471208810806274,0.5472814440727234,0.04190116003155708,0.2618327736854553,0.5140254497528076,0.03930774703621864,0.29011058807373047,0.49223780632019043,0.04781471565365791,0.31190013885498047,0.5026876330375671,0.048702966421842575,0.3263443410396576,0.520374596118927,0.0490330308675766
index_up,0.270426481962204,0.6878566741943359,1.7830464571488847e-07,0.3104042708873749,0.6980368494987488,0.011993727646768093,0.33954331278800964,0.6626144051551819,0.02797243930399418,0.3602168560028076,0.6339480876922607,0.036437224596738815,0.3723341226577759,0.6095268130302429,0.0456121526658535,0.29803845286369324,0.6050636768341064,0.07445117086172104,0.32273250818252563,0.5794352889060974,0.08789464086294174,0.34569108486175537,0.5759837627410889,0.08707080036401749,0.3585553765296936,0.5875672698020935,0.08732351660728455,0.28521081805229187,0.5821576118469238,0.06849883496761322,0.3151722550392151,0.5537894368171692,0.08386783301830292,0.3375609815120697,0.557834267616272,0.07534985989332199,0.3554202616214752,0.5673547387123108,0.06863383948802948,0.2730611562728882,0.5542380213737488,0.05876771733164787,0.30303752422332764,0.5259756445884705,0.0705590769648552,0.3262843191623688,0.5348520278930664,0.061694685369729996,0.3401901423931122,0.5513731241226196,0.05479980632662773,0.2604094445705414,0.52348393201828,0.048469945788383484,0.28783079981803894,0.5009381771087646,0.06154818832874298,0.30994677543640137,0.5079108476638794,0.06373456865549088,0.3250023424625397,0.5234731435775757,0.06413120776414871
index_up,0.26446956396102905,0.699505090713501,3.049736392313207e-07,0.3012523353099823,0.7016134262084961,0.015866337344050407,0.3259548842906952,0.6696492433547974,0.03239083290100098,0.34570586681365967,0.641158401966095,0.04084442928433418,0.3600335121154785,0.6141695380210876,0.04937579855322838,0.28265395760536194,0.6174085736274719,0.0804634764790535,0.3101408779621124,0.597599983215332,0.09798476099967957,0.3345909118652344,0.5829730033874512,0.09916527569293976,0.350523442029953,0.5775029063224792,0.09948929399251938,0.2735483646392822,0.5947181582450867,0.07281142473220825,0.30388423800468445,0.568152129650116,0.09395793080329895,0.32634711265563965,0.5579156875610352,0.08853854984045029,0.35028502345085144,0.550845205783844,0.08204521983861923,0.265907883644104,0.5681780576705933,0.06151045858860016,0.29713329672813416,0.5366730093955994,0.0794258564710617,0.32045137882232666,0.5317622423171997,0.07326992601156235,0.33957135677337646,0.5364981293678284,0.06610597670078278,0.25973573327064514,0.5392137169837952,0.04938139766454697,0.28687822818756104,0.513572096824646,0.06690048426389694,0.3094732165336609,0.5101027488708496,0.0708993673324585,0.3286241590976715,0.5151393413543701,0.071259506046772
index_up,0.2530269920825958,0.7072968482971191,2.622956571940449e-07,0.2874829173088074,0.7043492197990417,0.00686407508328557,0.31489595770835876,0.6750199198722839,0.016492795199155807,0.33757284283638,0.6444376707077026,0.020135490223765373,0.3531658947467804,0.6163275837898254,0.024300679564476013,0.27781420946121216,0.62644362449646,0.05429855361580849,0.30400189757347107,0.6018971800804138,0.060687288641929626,0.32884955406188965,0.5860329866409302,0.05740728974342346,0.3453020453453064,0.5785112977027893,0.055206287652254105,0.2684125304222107,0.6021944880485535,0.04878554493188858,0.2987247109413147,0.5712433457374573,0.05571439489722252,0.3240930140018463,0.5593585968017578,0.046559520065784454,0.3468976318836212,0.553979754447937,0.03890075162053108,0.25796008110046387,0.5769101977348328,0.039895303547382355,0.2896648049354553,0.5409877896308899,0.043944548815488815,0.31702372431755066,0.5338987112045288,0.03330329805612564,0.33959701657295227,0.5374735593795776,0.025405263528227806,0.2468414306640625,0.5507557988166809,0.03037024848163128,0.27835333347320557,0.5199950933456421,0.0350140780210495,0.3051980435848236,0.5130895972251892,0.03242974728345871,0.3304871916770935,0.5162062048912048,0.02993113547563553
index_up,0.2549586594104767,0.7111116051673889,3.0910851478438417e-07,0.29274672269821167,0.7165395021438599,0.00782464537769556,0.3218182623386383,0.6875981092453003,0.019616497680544853,0.34400707483291626,0.6555893421173096,0.025433335453271866,0.35877910256385803,0.6248362064361572,0.03185669332742691,0.2742008864879608,0.632991373538971,0.05854422226548195,0.3016895353794098,0.6099221110343933,0.06685470044612885,0.3302547335624695,0.5929862856864929,0.06422119587659836,0.35020652413368225,0.5853267908096313,0.062317345291376114,0.26416027545928955,0.606096088886261,0.053572215139865875,0.29801657795906067,0.5761513710021973,0.06315005570650101,0.3267827033996582,0.5647374987602234,0.0548943355679512,0.352035790681839,0.5597499012947083,0.04743103310465813,0.25468817353248596,0.5790315866470337,0.04508371278643608,0.29057005047798157,0.5423241257667542,0.05076834186911583,0.3205149471759796,0.5369037389755249,0.04069113731384277,0.34352606534957886,0.5415961742401123,0.03277881443500519,0.24501654505729675,0.5514121651649475,0.036085255444049835,0.2786548435688019,0.5186767578125,0.04140643775463104,0.30749186873435974,0.5117440819740295,0.039221957325935364,0.3335590660572052,0.515779972076416,0.0368281826376915
index_up,0.2265869677066803,0.7381333112716675,4.4569159740603936e-07,0.2680709958076477,0.7453402280807495,-0.003898599883541465,0.3004288077354431,0.7141508460044861,0.001624228898435831,0.32060569524765015,0.6747294664382935,0.003512270050123334,0.33494195342063904,0.6391004920005798,0.006372441072016954,0.25510111451148987,0.6418129801750183,0.041194792836904526,0.2839495539665222,0.6045587658882141,0.04055198282003403,0.31683385372161865,0.5810955762863159,0.03353998437523842,0.3422568738460541,0.5685523748397827,0.029412822797894478,0.24298207461833954,0.6152874231338501,0.038942158222198486,0.27871936559677124,0.5731093287467957,0.038939863443374634,0.3144291043281555,0.5523984432220459,0.027142390608787537,0.34825873374938965,0.5398148894309998,0.01810583285987377,0.22936297953128815,0.5916968584060669,0.03200540691614151,0.2669069170951843,0.5476961731910706,0.02720717526972294,0.30431538820266724,0.534767746925354,0.01229547243565321,0.3353121280670166,0.5330748558044434,0.003020095406100154,0.21338754892349243,0.5713875889778137,0.023818980902433395,0.24552780389785767,0.52951979637146,0.0205696988850832,0.28000548481941223,0.5166147947311401,0.01276274025440216,0.3134516775608063,0.5165665745735168,0.007403858006000519
index_up,0.21911467611789703,0.7494169473648071,4.6130961095514067e-07,0.2713173031806946,0.7536518573760986,-0.001974300015717745,0.3058808147907257,0.7180606722831726,0.00751065369695425,0.3203080892562866,0.6754874587059021,0.013421767391264439,0.3327512741088867,0.6360180974006653,0.02103264629840851,0.24431854486465454,0.6529663801193237,0.04920995607972145,0.2731908857822418,0.6177546977996826,0.052642226219177246,0.30691254138946533,0.5926530361175537,0.04746490716934204,0.3321616053581238,0.5806552171707153,0.04459357261657715,0.23103857040405273,0.6242718696594238,0.048019614070653915,0.26685479283332825,0.57851642370224,0.05247927084565163,0.30442142486572266,0.5554603338241577,0.042748283594846725,0.33867135643959045,0.5433628559112549,0.035085320472717285,0.21835549175739288,0.59940505027771,0.04204631969332695,0.2559564709663391,0.5478252172470093,0.041048016399145126,0.29585975408554077,0.5327379107475281,0.027424948289990425,0.32838231325149536,0.5328312516212463,0.018608825281262398,0.2044251412153244,0.5763041973114014,0.035062678158283234,0.2393225133419037,0.5321637392044067,0.03429499641060829,0.2744652032852173,0.5194870233535767,0.028178779408335686,0.30649086833000183,0.5220760703086853,0.02405145764350891
index_up,0.22399213910102844,0.7531725168228149,4.263663981873833e-07,0.2762608826160431,0.7540406584739685,0.004733362700790167,0.3082427382469177,0.7165063619613647,0.017878878861665726,0.32130083441734314,0.6727110743522644,0.02544775977730751,0.33275413513183594,0.6326992511749268,0.03419644758105278,0.24713192880153656,0.6529639363288879,0.061076682060956955,0.2748230993747711,0.6180457472801208,0.06743142753839493,0.30856412649154663,0.5919460654258728,0.06299417465925217,0.33380287885665894,0.5797159671783447,0.060360442847013474,0.23335760831832886,0.6233235597610474,0.05636439099907875,0.2695412039756775,0.5762069225311279,0.06339218467473984,0.3079272508621216,0.554524302482605,0.05340667441487312,0.3421235680580139,0.5438589453697205,0.04547709599137306,0.22012296319007874,0.5966427326202393,0.046908292919397354,0.2591421604156494,0.5442224740982056,0.047314636409282684,0.30086493492126465,0.5290592908859253,0.03262203186750412,0.33428359031677246,0.5299521088600159,0.022905966266989708,0.20518207550048828,0.5724209547042847,0.03687792643904686,0.24151255190372467,0.5278783440589905,0.03716624900698662,0.27808648347854614,0.5155594348907471,0.03115162067115307,0.31162455677986145,0.5189611315727234,0.02688806690275669
index_up,0.19389107823371887,0.7908840775489807,4.2594604110490764e-07,0.24356606602668762,0.7843366861343384,-0.009096675552427769,0.28507399559020996,0.7260718941688538,-0.004559518303722143,0.30230602622032166,0.6733114719390869,-0.002381738508120179,0.30497196316719055,0.6266615390777588,0.0014529452892020345,0.22381138801574707,0.6684054136276245,0.03468155488371849,0.24835580587387085,0.6194201707839966,0.028636790812015533,0.2843676507472992,0.5875309705734253,0.018339073285460472,0.311333030462265,0.5758021473884583,0.013021073304116726,0.20675942301750183,0.6491063237190247,0.033839594572782516,0.23537319898605347,0.5826347470283508,0.027508895844221115,0.2739284038543701,0.5589724183082581,0.01359066367149353,0.30325883626937866,0.5565243363380432,0.004729919601231813,0.1853431761264801,0.6316652297973633,0.027950646355748177,0.21508987247943878,0.5620874762535095,0.015681244432926178,0.25348353385925293,0.5536967515945435,0.0008539357804693282,0.2762937545776367,0.5685813426971436,-0.0061458866111934185,0.1612764298915863,0.6165336966514587,0.020891321823000908,0.1928350031375885,0.5543506145477295,0.009862217120826244,0.22574864327907562,0.5467385053634644,0.0019384664483368397,0.2476881891489029,0.5617967247962952,-0.001867702230811119
index_up,0.1913280040025711,0.7937160730361938,4.6849203272358864e-07,0.2494840919971466,0.7823760509490967,-0.007742727641016245,0.28659793734550476,0.7218131422996521,-0.001941986964084208,0.30171871185302734,0.6684119701385498,0.0006066524656489491,0.30593401193618774,0.623147189617157,0.004741239827126265,0.22167564928531647,0.6656606197357178,0.03721097111701965,0.24630701541900635,0.6190403699874878,0.030491212382912636,0.28312283754348755,0.5866283178329468,0.019198952242732048,0.31158095598220825,0.5740980505943298,0.013083350844681263,0.2035573124885559,0.6457687616348267,0.035598739981651306,0.23269088566303253,0.581304132938385,0.026494240388274193,0.27337774634361267,0.5593765377998352,0.01132289506494999,0.305111825466156,0.5591272711753845,0.002396148396655917,0.1809440553188324,0.6275750994682312,0.02883465774357319,0.213018536567688,0.5586370825767517,0.012888750992715359,0.25352001190185547,0.5536673069000244,-0.0028100796043872833,0.27832457423210144,0.5733896493911743,-0.009112165309488773,0.1553487479686737,0.6108426451683044,0.021089008077979088,0.18867814540863037,0.5488758087158203,0.006610061973333359,0.22330743074417114,0.5423663258552551,-0.0026256521232426167,0.24757111072540283,0.5602720379829407,-0.0064390660263597965
index_up,0.1899329125881195,0.7881584763526917,9.321581728727324e-09,0.2292039543390274,0.7580143213272095,-0.012872425839304924,0.2576643228530884,0.6648401021957397,-0.015181059017777443,0.2675800025463104,0.5930284261703491,-0.019908031448721886,0.26633167266845703,0.5322089195251465,-0.020986195653676987,0.20513767004013062,0.5974711179733276,0.0031176244374364614,0.21376138925552368,0.5292072296142578,-0.02206943742930889,0.24213285744190216,0.5703722834587097,-0.03504635766148567,0.24881641566753387,0.6217547655105591,-0.036645352840423584,0.1784592866897583,0.5971741080284119,-0.0006377447862178087,0.1918722242116928,0.5226752758026123,-0.02546999603509903,0.22531306743621826,0.5789223909378052,-0.03428018465638161,0.23091617226600647,0.6325443983078003,-0.032938942313194275,0.1472453624010086,0.6046748161315918,-0.009233992546796799,0.1654069721698761,0.5312948822975159,-0.03823179006576538,0.20159077644348145,0.5914432406425476,-0.037800561636686325,0.20952636003494263,0.6463516354560852,-0.028253598138689995,0.11184420436620712,0.6220612525939941,-0.018552379682660103,0.13665953278541565,0.5670602917671204,-0.04160095378756523,0.17037978768348694,0.605306088924408,-0.040051527321338654,0.1820722371339798,0.6512637734413147,-0.03203954920172691
index_up,0.1777866780757904,0.805160641670227,2.866099180209858e-08,0.22013401985168457,0.7523357272148132,-0.018272098153829575,0.23927727341651917,0.6437663435935974,-0.030804166570305824,0.24418853223323822,0.5621346831321716,-0.044697925448417664,0.25243160128593445,0.48638206720352173,-0.05341028794646263,0.14065249264240265,0.5401989817619324,-0.008944641798734665,0.18917478621006012,0.5012499094009399,-0.05321788415312767,0.2257835417985916,0.5697847008705139,-0.07647038996219635,0.24044543504714966,0.6410849690437317,-0.08171156793832779,0.10414066165685654,0.550546407699585,-0.015689652413129807,0.1787041425704956,0.49681705236434937,-0.05811123177409172,0.21933895349502563,0.584124743938446,-0.06523562967777252,0.2322719544172287,0.6593786478042603,-0.05781397223472595,0.07879507541656494,0.5797959566116333,-0.02870306745171547,0.16304437816143036,0.5292063355445862,-0.07670584321022034,0.19926834106445312,0.6216534972190857,-0.07105625420808792,0.20779389142990112,0.6954089403152466,-0.05226150527596474,0.06163203716278076,0.6261075139045715,-0.04271659255027771,0.14203274250030518,0.5813366770744324,-0.0785980150103569,0.1790238469839096,0.6398115158081055,-0.07447761297225952,0.19196556508541107,0.6955346465110779,-0.0603327639400959
index_up,0.17323116958141327,0.7942358255386353,-8.540316898120182e-09,0.22403928637504578,0.7245304584503174,-0.013395753689110279,0.23926056921482086,0.6202555298805237,-0.028406377881765366,0.24764233827590942,0.5403134226799011,-0.0461682491004467,0.2546429932117462,0.47167253494262695,-0.06142418086528778,0.1075417697429657,0.513614296913147,-0.01211831159889698,0.17881420254707336,0.43762022256851196,-0.04770570248365402,0.21767838299274445,0.4447484612464905,-0.0719975084066391,0.23090985417366028,0.4443357586860657,-0.08545394241809845,0.08143460750579834,0.5342932939529419,-0.022538941353559494,0.1984604299068451,0.4839445948600769,-0.06489963829517365,0.22384901344776154,0.5653446316719055,-0.07468435168266296,0.21437940001487732,0.6236955523490906,-0.0723346471786499,0.07486790418624878,0.5724799036979675,-0.03673505783081055,0.19504976272583008,0.5237802267074585,-0.07694557309150696,0.2137254774570465,0.6022667288780212,-0.06908725202083588,0.20404091477394104,0.6570009589195251,-0.053779151290655136,0.08131424337625504,0.6229137778282166,-0.052717145532369614,0.1800311803817749,0.5718966126441956,-0.077369824051857,0.20197521150112152,0.6266602277755737,-0.06857694685459137,0.19712266325950623,0.6764546632766724,-0.05482598394155502
